3.73120	366.31068
3.76490	361.51602
3.79900	356.77554
3.83330	352.17049
3.86800	347.62866
3.90300	343.17712
3.93830	338.79782
3.97390	334.49978
4.00980	330.31009
4.04610	326.21973
4.08270	322.16549
4.11960	318.19251
4.15690	314.30080
4.19450	310.50842
4.23240	307.00497
4.27070	304.72051
4.30930	302.30964
4.34830	298.45404
4.38760	293.81288
4.42730	289.73155
4.46730	286.59832
4.50770	283.34770
4.54850	280.14223
4.58960	276.90967
4.63120	273.75838
4.67300	270.61612
4.71530	267.63638
4.75790	264.76500
4.80100	261.79430
4.84440	258.88680
4.88820	256.06960
4.93240	253.28852
4.97700	250.58870
5.02200	247.92500
5.06750	245.33354
5.11330	242.83237
5.15950	240.27702
5.20620	237.79391
5.25330	235.33789
5.30080	232.94507
5.34870	230.56129
5.39710	228.26779
5.44590	225.97430
5.49520	223.71693
5.54490	221.51373
5.59500	219.34666
5.64560	217.21570
5.69670	215.09376
5.74820	213.02601
5.80020	211.02146
5.85260	208.98080
5.90560	207.02140
5.95900	205.08909
6.01290	203.18386
6.06720	201.34185
6.12210	199.47274
6.17750	197.61267
6.23330	195.85192
6.28970	194.10019
6.34660	192.36653
6.40400	190.65996
6.46190	188.98047
6.52040	187.31905
6.57930	185.70277
6.63880	184.11358
6.69890	182.54244
6.75950	180.98034
6.82060	179.44533
6.88230	177.93740
6.94450	176.43851
7.00730	174.98476
7.07070	173.55810
7.13460	172.13144
7.19920	170.71381
7.26430	169.33230
7.33000	167.99593
7.39630	166.67762
7.46320	165.35029
7.53070	164.05004
7.59880	162.75882
7.66750	161.51275
7.73680	160.28474
7.80680	159.08382
7.87740	157.87387
7.94860	156.68198
8.02050	155.52620
8.09310	154.39751
8.16630	153.25077
8.24010	152.10402
8.31460	150.98437
8.38980	149.90083
8.46570	148.85341
8.54230	147.78793
8.61950	146.73148
8.69750	145.69308
8.77610	144.69081
8.85550	143.68854
8.93560	142.68626
9.01640	141.71108
9.09800	140.76298
9.18020	139.82391
9.26330	138.87582
9.34700	137.92772
9.43160	137.00671
9.51690	136.11279
9.60300	135.23693
9.68980	134.37913
9.77740	133.52133
9.86590	132.67255
9.95510	131.82378
10.04500	130.98404
10.13600	130.16236
10.22800	129.34970
10.32000	128.54608
10.41300	127.76051
10.50800	126.97494
10.60300	126.20744
10.69900	125.44896
10.79500	124.69951
10.89300	123.95006
10.99100	123.21868
11.09100	122.50535
11.19100	121.80105
11.29200	121.09675
11.39500	120.39244
11.49800	119.69717
11.60200	119.02899
11.70600	118.36984
11.81200	117.71069
11.91900	117.06056
12.02700	116.40141
12.13600	115.74226
12.24600	115.09213
12.35600	114.45104
12.46800	113.82800
12.58100	113.21400
12.69500	112.60902
12.80900	112.01308
12.92500	111.43519
13.04200	110.86633
13.16000	110.30650
13.27900	109.74667
13.39900	109.20490
13.52000	108.66313
13.64300	108.13039
13.76600	107.59765
13.89000	107.07394
14.01600	106.55023
14.14300	106.03555
14.27100	105.52990
14.40000	105.02425
14.53000	104.51860
14.66100	104.03100
14.79400	103.53438
14.92800	103.04679
15.06300	102.56823
15.19900	102.08966
15.33700	101.61110
15.47500	101.14157
15.61500	100.67203
15.75600	100.20250
15.89900	99.74199
16.04300	99.29052
16.18800	98.83002
16.33400	98.37854
16.48200	97.93610
16.63100	97.49365
16.78100	97.06024
16.93300	96.62682
17.08600	96.20243
17.24100	95.77805
17.39700	95.36269
17.55400	94.95185
17.71300	94.54642
17.87300	94.14642
18.03500	93.75183
18.19800	93.36266
18.36200	92.97981
18.52800	92.60147
18.69600	92.22855
18.86500	91.86015
19.03600	91.49626
19.20800	91.13689
19.38200	90.78203
19.55700	90.43078
19.73400	90.08315
19.91200	89.73822
20.09200	89.39690
20.27400	89.05830
20.45700	88.72060
20.64200	88.38560
20.82900	88.05241
21.01700	87.72103
21.20800	87.39236
21.39900	87.06549
21.59300	86.74133
21.78800	86.41898
21.98500	86.09933
22.18400	85.78240
22.38500	85.46817
22.58700	85.15756
22.79100	84.84965
22.99800	84.54446
23.20600	84.24287
23.41500	83.94399
23.62700	83.64873
23.84100	83.35617
24.05600	83.06633
24.27400	82.78009
24.49400	82.49566
24.71500	82.21394
24.93900	81.93403
25.16400	81.65773
25.39200	81.38233
25.62100	81.10964
25.85300	80.83965
26.08700	80.57148
26.32300	80.30511
26.56100	80.04235
26.80100	79.78140
27.04300	79.52315
27.28800	79.26762
27.53500	79.01479
27.78400	78.76377
28.03500	78.51637
28.28900	78.27076
28.54500	78.02697
28.80300	77.78678
29.06300	77.54750
29.32600	77.31093
29.59100	77.07616
29.85900	76.84230
30.12900	76.60934
30.40100	76.37638
30.67600	76.14342
30.95400	75.91136
31.23400	75.68020
31.51600	75.45085
31.80100	75.22331
32.08900	75.00028
32.37900	74.78086
32.67200	74.56506
32.96700	74.35106
33.26600	74.13887
33.56600	73.92758
33.87000	73.71629
34.17600	73.50590
34.48500	73.29642
34.79700	73.08874
35.11200	72.88287
35.42900	72.67880
35.75000	72.47654
36.07300	72.27608
36.39900	72.07743
36.72900	71.88059
37.06100	71.68555
37.39600	71.49232
37.73400	71.30180
38.07500	71.11218
38.42000	70.92437
38.76700	70.73655
39.11800	70.54964
39.47200	70.36183
39.82900	70.17492
40.18900	69.98891
40.55200	69.80652
40.91900	69.62593
41.28900	69.44805
41.66300	69.27287
42.03900	69.09951
42.42000	68.92795
